12.276,1227.0
12.288,1228.0
12.3,1229.0
12.312,1230.0
12.312,1230.0
12.324,1231.0
12.336,1232.0
12.348,1233.0
12.36,1234.0
12.372,1235.0
12.384,1236.0
12.397,1237.0
12.409,1238.0
12.421,1239.0
12.433,1240.0
12.433,1240.0
12.445,1241.0
12.457,1242.0
12.469,1243.0
12.481,1244.0
12.493,1245.0
12.505,1246.0
12.517,1247.0
12.529,1248.0
12.542,1249.0
12.554,1250.0
12.554,1250.0
12.566,1251.0
12.578,1252.0
12.59,1253.0
12.602,1254.0
12.614,1255.0
12.626,1256.0
12.638,1257.0
12.65,1258.0
12.662,1259.0
12.675,1260.0
12.675,1260.0
12.687,1261.0
12.699,1262.0
12.711,1263.0
12.723,1264.0
12.735,1265.0
12.747,1266.0
12.759,1267.0
12.771,1268.0
12.783,1269.0
12.796,1270.0
12.796,1270.0
12.808,1271.0
12.82,1272.0
12.832,1273.0
12.844,1274.0
12.856,1275.0
12.868,1276.0
12.88,1277.0
12.892,1278.0
12.905,1279.0
12.917,1280.0
12.917,1280.0
12.929,1281.0
12.941,1282.0
12.953,1283.0
12.965,1284.0
12.977,1285.0
12.989,1286.0
13.001,1287.0
13.014,1288.0
13.026,1289.0
13.038,1290.0
13.038,1290.0
13.05,1291.0
13.062,1292.0
13.074,1293.0
13.086,1294.0
13.098,1295.0
13.111,1296.0
13.123,1297.0
13.135,1298.0
13.147,1299.0
13.159,1300.0
13.159,1300.0
13.171,1301.0
13.183,1302.0
13.195,1303.0
13.208,1304.0
13.22,1305.0
13.232,1306.0
13.244,1307.0
13.256,1308.0
13.268,1309.0
13.28,1310.0
13.28,1310.0
13.292,1311.0
13.305,1312.0
13.317,1313.0
13.329,1314.0
13.341,1315.0
13.353,1316.0
13.365,1317.0
13.377,1318.0
13.39,1319.0
13.402,1320.0
13.402,1320.0
13.414,1321.0
13.426,1322.0
13.438,1323.0
13.45,1324.0
13.462,1325.0
13.474,1326.0
13.487,1327.0
13.499,1328.0
13.511,1329.0
13.523,1330.0
13.523,1330.0
13.535,1331.0
13.547,1332.0
13.559,1333.0
13.572,1334.0
13.584,1335.0
13.596,1336.0
13.608,1337.0
13.62,1338.0
13.632,1339.0
13.644,1340.0
13.644,1340.0
13.657,1341.0
13.669,1342.0
13.681,1343.0
13.693,1344.0
13.705,1345.0
13.717,1346.0
13.729,1347.0
13.742,1348.0
13.754,1349.0
13.766,1350.0
13.766,1350.0
13.778,1351.0
13.79,1352.0
13.802,1353.0
13.814,1354.0
13.826,1355.0
13.839,1356.0
13.851,1357.0
13.863,1358.0
13.875,1359.0
13.887,1360.0
13.887,1360.0
13.899,1361.0
13.911,1362.0
13.924,1363.0
13.936,1364.0
13.948,1365.0
13.96,1366.0
13.972,1367.0
13.984,1368.0
13.996,1369.0
14.009,1370.0
14.009,1370.0
14.021,1371.0
14.033,1372.0
14.045,1373.0
14.057,1374.0
14.069,1375.0
14.081,1376.0
14.094,1377.0
14.106,1378.0
14.118,1379.0
14.13,1380.0
14.13,1380.0
14.142,1381.0
14.154,1382.0
14.166,1383.0
14.178,1384.0
14.191,1385.0
14.203,1386.0
14.215,1387.0
14.227,1388.0
14.239,1389.0
14.251,1390.0
14.251,1390.0
14.263,1391.0
14.276,1392.0
14.288,1393.0
14.3,1394.0
14.312,1395.0
14.324,1396.0
14.336,1397.0
14.348,1398.0
14.36,1399.0
14.373,1400.0
14.373,1400.0
14.385,1401.0
14.397,1402.0
14.409,1403.0
14.421,1404.0
14.433,1405.0
14.445,1406.0
14.457,1407.0
14.47,1408.0
14.482,1409.0
14.494,1410.0
14.494,1410.0
14.506,1411.0
14.518,1412.0
14.53,1413.0
14.542,1414.0
14.554,1415.0
14.567,1416.0
14.579,1417.0
14.591,1418.0
14.603,1419.0
14.615,1420.0
14.615,1420.0
14.627,1421.0
14.639,1422.0
14.651,1423.0
14.664,1424.0
14.676,1425.0
14.688,1426.0
14.7,1427.0
14.712,1428.0
14.724,1429.0
14.736,1430.0
14.736,1430.0
14.748,1431.0
14.76,1432.0
14.773,1433.0
14.785,1434.0
14.797,1435.0
14.809,1436.0
14.821,1437.0
14.833,1438.0
14.845,1439.0
14.857,1440.0
14.857,1440.0
14.869,1441.0
14.881,1442.0
14.894,1443.0
14.906,1444.0
14.918,1445.0
14.93,1446.0
14.942,1447.0
14.954,1448.0
14.966,1449.0
14.978,1450.0
